timestamp,acc_magnitude,tilt_x,tilt_y,acc_x,acc_y,acc_z,stability
2024-12-02 07:56:10,10.681645004398902,0,1,-9.762,0.0,-4.336,In motion
2024-12-02 07:56:11,16.20972121907098,0,1,-16.191,0.535,0.566,In motion
2024-12-02 07:56:12,17.944400380062856,0,1,-15.543,4.02,-8.016,In motion
2024-12-02 07:56:13,15.586094860483815,1,1,-15.539,0.574,1.066,In motion
2024-12-02 07:56:14,12.59392766375923,1,1,-12.207,0.383,-3.074,In motion
2024-12-02 07:56:15,10.99620830104632,1,1,-10.527,2.988,-1.082,In motion
2024-12-02 07:56:16,9.869068902383852,0,1,-8.836,3.18,-3.035,In motion
2024-12-02 07:56:17,10.363950694595184,0,1,-7.152,1.301,7.387,In motion
2024-12-02 07:56:18,3.8911984015210535,1,1,-3.508,0.305,-1.656,In motion
2024-12-02 07:56:19,3.25721030945194,1,1,-2.633,-1.609,-1.043,In motion
2024-12-02 07:56:20,8.074869844152287,0,1,-6.887,3.215,-2.727,In motion
2024-12-02 07:56:21,13.72621502818603,0,1,-13.285,3.445,0.223,In motion
2024-12-02 07:56:23,13.421841229876028,0,1,-12.098,5.133,-2.727,In motion
2024-12-02 07:56:24,9.59128802612037,0,1,-9.301,2.258,-0.621,In motion
2024-12-02 07:56:25,11.046159920986115,1,1,-10.828,2.184,-0.047,In motion
2024-12-02 07:56:26,7.332625314305921,0,1,-7.227,1.148,-0.469,In motion
2024-12-02 07:56:27,9.291826246761183,0,1,-8.875,2.641,-0.773,In motion
2024-12-02 07:56:28,10.77700190219896,1,1,-10.715,1.148,-0.121,In motion
2024-12-02 07:56:29,6.221862422136961,0,1,-5.352,-0.078,3.172,In motion
2024-12-02 07:56:30,9.388704010671548,0,1,-9.297,0.305,-1.273,In motion
2024-12-02 07:56:31,8.980658828838784,0,1,-8.414,2.566,-1.809,In motion
2024-12-02 07:56:32,11.854979417949236,0,1,-10.984,1.109,4.32,In motion
2024-12-02 07:56:33,11.034928409373574,0,1,-10.754,1.645,-1.848,In motion
2024-12-02 07:56:35,9.516725066954494,0,1,-8.996,2.758,-1.426,In motion
2024-12-02 07:56:36,9.66797160732281,0,1,-9.375,1.645,-1.695,In motion
2024-12-02 07:56:37,9.686621289180247,0,1,-9.414,1.57,-1.656,In motion
2024-12-02 07:56:38,9.67416921497655,0,1,-9.375,1.645,-1.73,In motion
2024-12-02 07:56:39,9.704410595188149,0,1,-9.418,1.531,-1.77,Stable
2024-12-02 07:56:40,9.732645734845175,0,1,-9.418,1.57,-1.887,Stable
2024-12-02 07:56:41,9.675657755419008,0,1,-9.262,1.875,-2.078,Stable
2024-12-02 07:56:42,9.70660208311848,0,1,-9.414,1.762,-1.578,Stable
2024-12-02 07:56:43,9.733034573040413,0,1,-9.449,1.645,-1.656,Stable
2024-12-02 07:56:44,9.733034573040413,0,1,-9.449,1.645,-1.656,Stable
2024-12-02 07:56:45,9.705944003547517,0,1,-9.449,1.762,-1.348,Stable
2024-12-02 07:56:46,9.66590451018424,0,1,-9.301,2.105,-1.578,Stable
