Timestamp,activity_classification,stability_classification,shake_detection,step_count,acc_x,acc_y,acc_z,tilt_up,tilt_forward,vbat_voltage,usb_voltage
2024-11-04 22:16:15,{'Running': 5; 'Unknown': 10; 'Tilting': 0; 'On-Foot': 60; 'In-Vehicle': 22; 'Still': 8; 'Walking': 55; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,8.33203,4.22266,-1.75000,True,True,3.74885,0.16436
2024-11-04 22:16:15,{'Running': 5; 'Unknown': 10; 'Tilting': 0; 'On-Foot': 60; 'In-Vehicle': 22; 'Still': 8; 'Walking': 55; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,7.29297,4.71875,0.54688,True,True,3.74885,0.16436
2024-11-04 22:16:16,{'Running': 5; 'Unknown': 10; 'Tilting': 0; 'On-Foot': 60; 'In-Vehicle': 22; 'Still': 8; 'Walking': 55; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,9.62891,8.01563,-3.01563,True,True,3.74885,0.16436
2024-11-04 22:16:17,{'Running': 5; 'Unknown': 10; 'Tilting': 0; 'On-Foot': 60; 'In-Vehicle': 22; 'Still': 8; 'Walking': 55; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,8.90234,3.91406,2.07813,True,True,3.74885,0.16436
2024-11-04 22:16:18,{'Running': 2; 'Unknown': 2; 'Tilting': 0; 'On-Foot': 92; 'In-Vehicle': 4; 'Still': 2; 'Walking': 90; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,4,12.46484,3.83984,1.19922,True,True,3.74885,0.16436
2024-11-04 22:16:18,{'Running': 2; 'Unknown': 2; 'Tilting': 0; 'On-Foot': 92; 'In-Vehicle': 4; 'Still': 2; 'Walking': 90; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,4,11.19531,5.14063,-2.86328,True,True,3.74885,0.16436
2024-11-04 22:16:19,{'Running': 2; 'Unknown': 2; 'Tilting': 0; 'On-Foot': 92; 'In-Vehicle': 4; 'Still': 2; 'Walking': 90; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,4,11.04688,6.55859,-1.10156,True,True,3.74885,0.16436
2024-11-04 22:16:20,{'Running': 2; 'Unknown': 2; 'Tilting': 0; 'On-Foot': 92; 'In-Vehicle': 4; 'Still': 2; 'Walking': 90; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,4,11.27344,0.77344,-0.37109,True,True,3.74885,0.16436
2024-11-04 22:16:20,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 96; 'In-Vehicle': 2; 'Still': 1; 'Walking': 95; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,4,7.28906,7.09375,-0.67969,True,True,3.74885,0.16436
2024-11-04 22:16:21,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 96; 'In-Vehicle': 2; 'Still': 1; 'Walking': 95; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,4,7.90625,5.67578,-1.67578,True,True,3.74885,0.16436
